energy,tempo,danceability,loudness,liveness,valence,speechiness,instrumentalness,mode,key,duration_ms,acousticness,genre
0.179,140.01,0.539,-14.33,0.106,0.145,0.0309,0.393,1.0,7.0,198027.0,0.921,ambient
0.179,160.01,0.827,-12.561,0.106,0.184,0.132,0.887,1.0,0.0,183000.0,0.899,lofi
0.181,86.393,0.686,-14.133,0.0772,0.647,0.049,0.934,1.0,1.0,136914.0,0.652,electronic
0.181,105.181,0.223,-15.087,0.129,0.179,0.0431,0.262,0.0,7.0,160846.0,0.882,ambient
0.182,70.043,0.589,-14.852,0.124,0.452,0.0347,0.789,1.0,0.0,124071.0,0.173,lofi
0.182,128.009,0.715,-13.393,0.301,0.393,0.0507,5.92e-05,0.0,5.0,204132.0,0.73,latin
0.184,152.043,0.447,-18.937,0.171,0.152,0.0611,0.924,1.0,0.0,120000.0,0.544,lofi
0.185,92.992,0.513,-24.03,0.101,0.0341,0.0348,0.897,1.0,6.0,557635.0,0.967,electronic
0.185,143.937,0.566,-12.833,0.0856,0.0399,0.0279,0.933,1.0,2.0,126667.0,0.98,lofi
0.187,84.891,0.814,-13.354,0.101,0.643,0.291,0.841,0.0,1.0,118412.0,0.931,lofi
0.187,132.679,0.303,-16.757,0.102,0.212,0.0356,0.499,1.0,2.0,160853.0,0.989,ambient
0.188,75.004,0.634,-18.921,0.111,0.387,0.0419,0.895,0.0,6.0,86417.0,0.595,lofi
0.19,93.992,0.518,-15.36,0.0947,0.038,0.0273,0.936,1.0,1.0,157021.0,0.933,lofi
0.192,90.014,0.789,-19.718,0.147,0.437,0.0798,0.781,0.0,11.0,114868.0,0.857,lofi
0.192,120.152,0.62,-10.819,0.0979,0.225,0.0345,0.435,0.0,4.0,128005.0,0.424,world
0.192,175.212,0.369,-12.151,0.0954,0.148,0.04,8.35e-06,0.0,4.0,228013.0,0.555,pop
0.195,79.933,0.419,-17.166,0.451,0.189,0.0344,0.0194,0.0,4.0,108086.0,0.925,world
0.195,116.915,0.404,-16.008,0.48,0.356,0.0356,0.653,0.0,8.0,102591.0,0.914,world
0.196,114.399,0.581,-17.281,0.221,0.362,0.0452,0.0103,0.0,8.0,192160.0,0.979,electronic
0.196,135.98,0.189,-14.51,0.112,0.106,0.0426,0.457,0.0,0.0,149772.0,0.987,ambient
0.197,147.974,0.656,-19.201,0.697,0.521,0.0988,0.482,0.0,2.0,148375.0,0.834,lofi
0.198,83.983,0.831,-16.467,0.104,0.164,0.337,0.74,1.0,0.0,122143.0,0.943,lofi
0.199,165.476,0.48,-12.398,0.0978,0.201,0.0329,0.0563,1.0,6.0,221510.0,0.931,ambient
0.201,77.711,0.138,-18.646,0.0938,0.0327,0.0387,0.796,1.0,9.0,201920.0,0.913,electronic
0.201,88.107,0.639,-16.613,0.124,0.4,0.0526,2.26e-05,0.0,7.0,111735.0,0.907,lofi
0.201,113.001,0.326,-13.826,0.161,0.218,0.0338,0.00723,1.0,3.0,90697.0,0.692,world
0.201,128.096,0.768,-10.335,0.125,0.379,0.0512,0.932,1.0,2.0,138750.0,0.974,world
0.202,92.081,0.24,-19.022,0.1,0.0656,0.0415,0.93,0.0,9.0,169293.0,0.783,electronic
0.202,113.956,0.564,-14.361,0.0971,0.168,0.0311,0.967,0.0,5.0,99433.0,0.931,world
0.203,130.54,0.573,-20.826,0.327,0.0391,0.0384,0.939,0.0,5.0,35375.0,0.34,lofi
0.204,62.944,0.671,-16.153,0.122,0.358,0.0379,0.931,1.0,0.0,131158.0,0.919,lofi
0.204,79.158,0.126,-21.014,0.091,0.0393,0.0381,0.834,0.0,6.0,133206.0,0.811,electronic
0.204,90.792,0.102,-19.741,0.0794,0.0367,0.0373,0.952,1.0,0.0,195280.0,0.914,electronic
0.205,140.057,0.675,-16.858,0.112,0.0551,0.0554,0.903,1.0,0.0,141000.0,0.718,lofi
0.206,62.942,0.654,-15.25,0.322,0.557,0.117,0.88,1.0,10.0,127857.0,0.934,lofi
0.206,84.122,0.124,-16.626,0.0619,0.0367,0.0368,0.786,1.0,5.0,299213.0,0.926,electronic
0.206,116.097,0.639,-17.835,0.236,0.0873,0.0315,0.9,1.0,4.0,112418.0,0.758,lofi
0.207,90.005,0.784,-11.038,0.245,0.373,0.37,0.007,1.0,1.0,128000.0,0.0222,lofi
0.208,80.021,0.532,-17.916,0.102,0.366,0.0409,0.929,1.0,0.0,120000.0,0.933,lofi
0.209,128.222,0.662,-12.024,0.0964,0.807,0.0979,0.0975,1.0,6.0,161000.0,0.864,latin
0.209,139.943,0.748,-15.65,0.104,0.316,0.0659,0.89,1.0,0.0,124591.0,0.776,lofi
0.21,60.019,0.594,-15.785,0.134,0.0622,0.0283,0.928,1.0,0.0,196500.0,0.887,lofi
0.21,123.965,0.838,-11.881,0.0993,0.609,0.0366,0.945,1.0,1.0,159652.0,0.565,lofi
0.21,153.988,0.686,-16.079,0.117,0.176,0.0428,0.927,1.0,10.0,154000.0,0.912,lofi
0.211,94.019,0.664,-14.747,0.186,0.181,0.0313,0.844,1.0,11.0,94875.0,0.885,lofi
0.215,106.001,0.624,-19.026,0.108,0.101,0.0626,0.837,0.0,10.0,130625.0,0.518,electronic
0.216,122.047,0.581,-21.645,0.112,0.0351,0.0473,0.871,1.0,0.0,140000.0,0.861,lofi
0.216,131.186,0.617,-19.88,0.135,0.651,0.045,0.424,1.0,8.0,149627.0,0.958,world
0.218,129.997,0.879,-16.681,0.103,0.663,0.0777,0.79,1.0,3.0,148583.0,0.566,lofi
0.222,75.048,0.382,-24.021,0.0863,0.212,0.0325,0.901,0.0,8.0,110571.0,0.929,electronic
0.222,139.991,0.74,-18.576,0.0782,0.148,0.0586,0.918,0.0,4.0,113804.0,0.468,lofi
0.223,96.001,0.579,-14.545,0.166,0.0634,0.0284,0.905,0.0,6.0,263913.0,0.848,world
0.224,86.04,0.793,-11.818,0.101,0.483,0.166,0.726,0.0,5.0,136744.0,0.109,lofi
0.225,104.007,0.554,-11.324,0.107,0.221,0.0281,0.0321,1.0,3.0,239880.0,0.892,ambient
0.226,140.046,0.623,-16.244,0.112,0.492,0.308,0.923,1.0,0.0,99893.0,0.8,lofi
0.227,119.796,0.561,-9.946,0.102,0.149,0.0353,5.07e-05,0.0,0.0,205851.0,0.947,ambient
0.228,93.573,0.554,-15.804,0.27,0.289,0.0976,1.22e-05,1.0,5.0,1062600.0,0.901,world
0.228,124.98,0.923,-12.418,0.0987,0.503,0.0634,0.931,1.0,7.0,158222.0,0.78,lofi
0.229,70.013,0.58,-16.333,0.104,0.127,0.0308,0.856,0.0,1.0,111848.0,0.287,lofi
0.23,68.529,0.474,-17.34,0.0957,0.343,0.0345,0.855,0.0,3.0,109719.0,0.101,world
0.23,139.957,0.465,-13.52,0.101,0.143,0.0309,0.581,0.0,7.0,276093.0,0.894,world
0.233,64.993,0.548,-17.125,0.112,0.338,0.0632,0.913,1.0,10.0,118500.0,0.9,lofi
0.233,178.034,0.257,-21.571,0.103,0.037,0.039,0.924,1.0,7.0,229158.0,0.936,electronic
0.234,73.943,0.622,-15.541,0.12,0.175,0.0393,0.912,1.0,10.0,232385.0,0.856,lofi
0.235,56.521,0.466,-13.283,0.194,0.361,0.0828,0.868,1.0,7.0,114000.0,0.905,lofi
0.235,78.272,0.316,-17.639,0.09,0.057,0.0373,0.162,1.0,2.0,160886.0,0.82,arabic
0.235,89.999,0.804,-14.251,0.107,0.428,0.0485,0.903,1.0,0.0,120604.0,0.959,lofi
0.235,100.012,0.449,-16.364,0.112,0.039,0.0266,0.863,0.0,9.0,92108.0,0.831,arabic
0.235,110.155,0.647,-18.303,0.208,0.35,0.0319,0.926,0.0,7.0,535093.0,0.875,arabic
0.235,118.917,0.498,-16.541,0.144,0.0895,0.188,0.0,0.0,1.0,179080.0,0.72,lofi
0.235,147.0,0.569,-19.628,0.129,0.0888,0.0344,0.904,1.0,11.0,131433.0,0.724,lofi
0.237,76.739,0.365,-28.82,0.106,0.796,0.0689,0.964,0.0,0.0,183990.0,0.985,electronic
0.238,98.957,0.543,-8.738,0.166,0.358,0.0298,0.0,0.0,5.0,160421.0,0.796,electronic
0.239,84.845,0.435,-10.863,0.127,0.184,0.0263,0.0671,1.0,7.0,143480.0,0.99,pop
0.239,189.507,0.446,-13.945,0.0697,0.298,0.0316,4.1e-06,1.0,0.0,336453.0,0.551,rock
0.24,58.031,0.551,-19.865,0.389,0.156,0.0387,0.951,0.0,11.0,142759.0,0.73,lofi
0.24,79.44,0.0746,-16.993,0.0888,0.0307,0.0381,0.901,1.0,11.0,210478.0,0.692,electronic
0.241,80.782,0.808,-9.699,0.109,0.417,0.18,0.888,0.0,8.0,126317.0,0.102,lofi
0.244,75.03,0.806,-10.219,0.148,0.347,0.0805,0.92,1.0,0.0,148600.0,0.671,lofi
0.244,103.307,0.757,-13.135,0.106,0.6,0.0488,0.898,1.0,6.0,111350.0,0.929,lofi
0.244,157.413,0.36,-14.016,0.101,0.538,0.0397,0.0,0.0,11.0,254760.0,0.297,latin
0.245,103.777,0.34,-13.352,0.0633,0.192,0.0319,0.0992,1.0,9.0,339891.0,0.969,ambient
0.245,130.08,0.908,-14.348,0.0987,0.519,0.113,0.824,0.0,11.0,173538.0,0.177,lofi
0.246,79.018,0.717,-13.742,0.105,0.838,0.0759,0.91,1.0,1.0,151899.0,0.664,lofi
0.246,129.998,0.893,-20.438,0.0981,0.849,0.0677,0.939,0.0,4.0,44317.0,0.014,lofi
0.247,148.101,0.467,-12.002,0.17,0.126,0.0431,0.000271,0.0,6.0,261467.0,0.612,pop
0.247,148.101,0.467,-12.002,0.17,0.126,0.0431,0.000271,0.0,6.0,261467.0,0.612,pop
0.248,79.952,0.718,-16.31,0.125,0.192,0.0378,0.915,0.0,5.0,99820.0,0.567,lofi
0.249,84.983,0.867,-12.371,0.0898,0.728,0.0696,0.913,0.0,10.0,128294.0,0.776,lofi
0.249,120.003,0.891,-11.559,0.085,0.254,0.0757,0.952,1.0,4.0,192000.0,0.976,lofi
0.25,180.017,0.459,-18.501,0.122,0.269,0.0347,0.949,1.0,8.0,154572.0,0.735,electronic
0.251,139.999,0.746,-16.169,0.106,0.18,0.259,0.00203,0.0,11.0,120027.0,0.782,hip-hop
0.251,152.037,0.522,-20.421,0.064,0.414,0.0399,0.935,0.0,7.0,319827.0,0.802,arabic
0.252,129.869,0.422,-14.018,0.272,0.0776,0.045,0.896,0.0,8.0,206885.0,0.925,world
0.253,74.077,0.733,-12.311,0.112,0.317,0.036,0.928,0.0,11.0,127788.0,0.861,lofi
0.253,129.971,0.666,-16.196,0.122,0.181,0.119,0.887,0.0,0.0,122984.0,0.906,lofi
0.253,130.389,0.559,-15.53,0.103,0.373,0.102,0.857,0.0,1.0,186060.0,0.683,lofi
0.254,153.975,0.443,-15.122,0.075,0.136,0.0303,7.61e-06,0.0,5.0,160519.0,0.228,world
0.255,95.978,0.375,-12.279,0.0845,0.331,0.0377,0.0,0.0,10.0,316280.0,0.815,electronic
0.255,142.568,0.74,-7.293,0.105,0.231,0.0534,0.894,1.0,10.0,193732.0,0.275,electronic
0.256,79.81,0.542,-15.161,0.13,0.334,0.0419,0.0,1.0,0.0,162000.0,0.903,ambient
0.257,70.01,0.666,-10.862,0.103,0.337,0.0562,0.000263,1.0,5.0,224234.0,0.229,latin
0.257,117.325,0.527,-9.949,0.108,0.488,0.038,0.53,0.0,0.0,204591.0,0.742,latin
0.258,134.008,0.57,-11.248,0.624,0.174,0.0292,0.682,0.0,5.0,193657.0,0.665,world
0.259,80.038,0.676,-14.923,0.098,0.0726,0.0523,0.867,1.0,0.0,120430.0,0.664,lofi
0.259,80.045,0.678,-12.351,0.117,0.186,0.0401,0.838,1.0,10.0,142037.0,0.288,lofi
0.259,80.745,0.127,-16.111,0.0937,0.0364,0.0388,0.896,1.0,1.0,297185.0,0.951,electronic
0.259,90.047,0.426,-12.203,0.138,0.338,0.0428,0.767,0.0,9.0,431520.0,0.989,world
0.259,126.599,0.59,-21.72,0.237,0.596,0.345,0.0252,1.0,0.0,191368.0,0.272,ambient
0.259,149.957,0.612,-11.096,0.106,0.214,0.0999,0.901,0.0,11.0,105617.0,0.196,lofi
0.26,116.501,0.388,-10.388,0.109,0.0441,0.0326,0.728,0.0,4.0,70290.0,0.974,world
0.26,127.986,0.698,-19.222,0.107,0.366,0.0745,0.911,1.0,8.0,142500.0,0.697,lofi
0.261,90.583,0.165,-16.199,0.0847,0.0398,0.0392,0.944,1.0,2.0,378503.0,0.986,arabic
0.262,75.082,0.733,-16.316,0.102,0.393,0.0627,0.854,1.0,8.0,109217.0,0.548,lofi
0.262,122.861,0.481,-15.73,0.832,0.375,0.0414,0.0114,1.0,7.0,334744.0,0.735,rock
0.262,135.497,0.733,-13.766,0.105,0.444,0.028,4.79e-06,1.0,0.0,233871.0,0.224,pop
0.263,68.056,0.572,-9.056,0.123,0.289,0.0336,0.000189,0.0,1.0,134375.0,0.882,latin
0.264,68.003,0.53,-12.377,0.0939,0.0844,0.0389,0.924,1.0,8.0,128824.0,0.985,lofi
0.264,90.895,0.56,-16.773,0.43,0.916,0.0325,0.0,1.0,7.0,142240.0,0.531,world
0.264,119.93,0.422,-7.064,0.132,0.331,0.0322,0.0,1.0,8.0,269560.0,0.922,pop
0.265,74.994,0.639,-12.847,0.0989,0.135,0.0299,0.835,1.0,9.0,115233.0,0.693,lofi
0.266,116.479,0.463,-11.204,0.111,0.54,0.0326,0.807,0.0,6.0,165709.0,0.849,latin
0.267,93.072,0.433,-10.419,0.0811,0.255,0.0469,0.0,1.0,7.0,196365.0,0.681,pop
0.267,128.012,0.895,-11.247,0.103,0.345,0.0883,0.925,1.0,2.0,123750.0,0.668,lofi
0.267,148.117,0.574,-19.343,0.0801,0.17,0.0712,0.931,1.0,4.0,126487.0,0.983,lofi
0.268,102.617,0.371,-10.506,0.104,0.165,0.0281,0.0517,1.0,1.0,227093.0,0.748,ambient
0.268,179.277,0.458,-7.547,0.105,0.335,0.0386,0.0,1.0,2.0,146667.0,0.806,latin
0.269,139.986,0.9,-11.537,0.175,0.614,0.122,0.686,1.0,8.0,138857.0,0.508,lofi
0.27,75.222,0.661,-12.34,0.108,0.16,0.103,0.897,0.0,9.0,130851.0,0.941,lofi
0.271,71.855,0.325,-8.069,0.301,0.279,0.0418,0.0,1.0,7.0,216611.0,0.73,ambient
0.271,111.485,0.898,-12.238,0.0461,0.742,0.091,0.00138,1.0,7.0,226240.0,0.0135,pop
0.271,140.013,0.709,-17.212,0.111,0.295,0.0457,0.879,0.0,6.0,156000.0,0.933,lofi
0.272,93.656,0.5,-15.719,0.253,0.222,0.103,0.945,1.0,11.0,120800.0,0.9,lofi
0.272,126.83,0.597,-12.422,0.153,0.341,0.112,0.0,0.0,2.0,171146.0,0.707,latin
0.272,143.741,0.625,-15.776,0.1,0.284,0.0287,0.462,1.0,1.0,120004.0,0.00219,world
0.274,75.027,0.807,-12.53,0.0997,0.215,0.0656,0.813,1.0,2.0,173525.0,0.793,lofi
0.274,129.921,0.75,-10.486,0.118,0.376,0.0379,0.903,1.0,0.0,127385.0,0.698,lofi
0.276,139.971,0.691,-11.717,0.111,0.511,0.0388,0.872,1.0,6.0,158000.0,0.811,lofi
0.276,141.957,0.679,-19.497,0.354,0.302,0.0566,0.869,0.0,11.0,158500.0,0.487,lofi
0.276,201.025,0.334,-13.125,0.113,0.429,0.0643,0.000249,0.0,4.0,271177.0,0.877,ambient
0.277,84.985,0.739,-14.284,0.0921,0.638,0.12,0.893,1.0,7.0,124412.0,0.841,lofi
0.277,116.15,0.638,-18.904,0.0913,0.281,0.0357,0.834,1.0,9.0,148966.0,0.741,lofi
0.277,132.057,0.721,-12.63,0.267,0.187,0.0334,0.545,0.0,5.0,116463.0,0.856,world
0.277,159.719,0.329,-13.111,0.0971,0.121,0.0302,0.024,0.0,10.0,289560.0,0.971,ambient
0.278,82.331,0.371,-8.596,0.272,0.338,0.0303,0.0,0.0,7.0,187733.0,0.981,electronic
0.279,88.956,0.759,-10.357,0.158,0.437,0.052,0.799,0.0,5.0,118652.0,0.397,lofi
0.279,173.186,0.438,-23.868,0.118,0.372,0.0626,0.958,1.0,7.0,291320.0,0.837,world
0.28,66.141,0.415,-12.599,0.0857,0.125,0.0288,0.757,0.0,9.0,126857.0,0.764,lofi
0.28,72.795,0.612,-8.648,0.088,0.387,0.0434,0.0,1.0,0.0,213827.0,0.932,pop
0.281,75.019,0.465,-15.446,0.343,0.174,0.0254,0.609,0.0,9.0,249105.0,0.536,world
0.281,112.087,0.511,-8.761,0.104,0.528,0.0284,0.877,1.0,9.0,173493.0,0.911,latin
0.281,129.346,0.42,-11.644,0.147,0.277,0.041,0.0,0.0,4.0,325573.0,0.85,electronic
0.281,131.039,0.516,-10.991,0.0871,0.152,0.0333,0.00861,1.0,9.0,352079.0,0.172,ambient
0.283,79.023,0.621,-11.675,0.106,0.47,0.0657,0.904,1.0,1.0,147938.0,0.842,lofi
0.283,79.878,0.396,-14.746,0.113,0.0695,0.0577,0.92,0.0,11.0,182250.0,0.901,lofi
0.283,97.04,0.766,-10.33,0.115,0.144,0.0846,0.0172,0.0,8.0,219692.0,0.111,hip-hop
0.283,138.97,0.898,-12.335,0.11,0.469,0.356,0.000383,0.0,6.0,216520.0,0.319,hip-hop
0.283,160.206,0.647,-13.397,0.111,0.288,0.0495,0.879,1.0,7.0,154500.0,0.623,lofi
0.285,74.969,0.64,-11.467,0.097,0.0923,0.0269,0.956,1.0,0.0,180617.0,0.853,lofi
0.285,77.007,0.753,-12.869,0.105,0.202,0.063,0.927,0.0,1.0,178875.0,0.929,lofi
0.285,129.83,0.908,-12.559,0.0844,0.793,0.274,0.00833,0.0,8.0,163872.0,0.16,brazilian
0.285,139.992,0.777,-12.81,0.107,0.143,0.0724,0.897,0.0,7.0,137229.0,0.754,lofi
0.286,71.123,0.587,-8.839,0.214,0.302,0.0315,0.0288,1.0,9.0,224680.0,0.185,pop
0.286,148.042,0.699,-14.09,0.364,0.47,0.0356,0.81,0.0,11.0,170372.0,0.666,world
0.287,64.845,0.128,-18.719,0.0906,0.0392,0.0368,0.927,1.0,2.0,283399.0,0.96,electronic
0.287,80.663,0.652,-14.555,0.104,0.201,0.47,0.906,0.0,9.0,99114.0,0.588,lofi
0.288,110.927,0.687,-10.415,0.0986,0.308,0.045,0.0,1.0,2.0,194887.0,0.863,ambient
0.288,129.699,0.39,-17.086,0.139,0.125,0.0494,0.00233,0.0,4.0,138501.0,0.758,rock
0.289,74.987,0.521,-12.812,0.0878,0.0715,0.0292,0.843,1.0,7.0,102417.0,0.65,lofi
0.289,102.012,0.508,-18.008,0.108,0.469,0.0302,0.917,1.0,4.0,210588.0,0.766,arabic
0.289,129.753,0.531,-10.065,0.134,0.12,0.0286,0.000358,1.0,2.0,393962.0,0.339,ambient
0.29,110.38,0.415,-22.68,0.11,0.159,0.0407,0.943,1.0,1.0,276880.0,0.475,world
0.291,89.993,0.827,-14.533,0.133,0.171,0.0494,0.869,1.0,11.0,96000.0,0.604,lofi
0.291,183.909,0.765,-13.997,0.27,0.42,0.39,0.0179,0.0,11.0,156560.0,0.135,ambient
0.292,79.239,0.551,-14.685,0.156,0.647,0.0465,0.859,0.0,5.0,146193.0,0.646,lofi
0.292,146.005,0.795,-14.013,0.0972,0.237,0.0462,0.834,1.0,4.0,143836.0,0.611,lofi
0.293,92.007,0.831,-8.047,0.0724,0.419,0.0571,2.04e-05,0.0,1.0,175238.0,0.378,ambient
0.294,69.94,0.599,-11.432,0.113,0.198,0.0316,0.93,1.0,0.0,113357.0,0.926,lofi
0.295,98.98,0.708,-16.188,0.123,0.2,0.0304,0.944,1.0,5.0,131717.0,0.979,lofi
0.295,134.087,0.762,-10.089,0.151,0.345,0.0364,0.921,0.0,5.0,263386.0,0.758,world
0.295,155.936,0.251,-15.441,0.0868,0.597,0.0335,0.947,1.0,10.0,295987.0,0.916,arabic
0.296,75.012,0.49,-20.157,0.106,0.339,0.0301,0.862,0.0,3.0,115617.0,0.726,lofi
0.296,98.021,0.192,-13.959,0.0752,0.0342,0.0369,0.837,1.0,5.0,149476.0,0.621,electronic
0.296,115.284,0.351,-10.109,0.095,0.12,0.0333,0.0,0.0,4.0,200186.0,0.934,pop
0.296,127.938,0.761,-10.22,0.134,0.579,0.0484,0.000492,1.0,0.0,167867.0,0.551,latin
0.298,75.086,0.623,-14.003,0.112,0.443,0.0616,0.895,1.0,10.0,104209.0,0.857,lofi
0.298,150.077,0.598,-16.795,0.105,0.124,0.0374,0.889,0.0,2.0,108817.0,0.293,lofi
0.3,94.006,0.848,-11.023,0.0811,0.292,0.0772,0.915,0.0,7.0,158298.0,0.655,lofi
0.3,119.711,0.741,-10.506,0.135,0.427,0.397,0.0,0.0,7.0,183083.0,0.463,latin
0.301,78.87,0.741,-11.255,0.101,0.604,0.0601,0.907,1.0,11.0,145242.0,0.91,lofi
0.301,82.986,0.696,-9.667,0.15,0.488,0.0342,0.603,1.0,11.0,115856.0,0.581,world
0.301,114.346,0.506,-15.984,0.384,0.497,0.0458,0.79,0.0,4.0,216000.0,0.569,world
0.301,138.252,0.672,-14.327,0.121,0.0882,0.0463,0.938,1.0,4.0,174621.0,0.928,lofi
0.301,160.024,0.579,-17.913,0.598,0.289,0.0625,0.897,0.0,6.0,125625.0,0.883,lofi
0.302,64.665,0.248,-17.76,0.112,0.0337,0.0434,0.866,1.0,4.0,121267.0,0.336,arabic
0.302,78.005,0.536,-13.458,0.116,0.261,0.0329,0.899,1.0,5.0,141346.0,0.807,lofi
0.302,85.968,0.734,-12.732,0.329,0.557,0.229,0.731,1.0,7.0,123386.0,0.384,lofi
0.302,88.15,0.467,-10.322,0.36,0.18,0.0291,0.00065,0.0,5.0,225253.0,0.788,electronic
0.302,100.008,0.69,-11.244,0.114,0.301,0.0314,2.37e-06,0.0,2.0,267213.0,0.263,rock
0.302,127.159,0.548,-12.869,0.314,0.546,0.12,0.893,1.0,10.0,77922.0,0.752,lofi
0.304,78.026,0.638,-11.335,0.166,0.171,0.0333,0.741,1.0,9.0,117131.0,0.0664,lofi
0.304,78.997,0.538,-11.79,0.164,0.065,0.0352,0.000631,1.0,9.0,228071.0,0.613,ambient
0.304,82.03,0.655,-16.901,0.146,0.485,0.0608,0.889,1.0,8.0,159031.0,0.942,lofi
0.304,82.939,0.889,-11.076,0.109,0.619,0.23,0.324,0.0,9.0,155049.0,0.714,latin
0.304,116.616,0.573,-12.725,0.102,0.626,0.0916,0.971,0.0,1.0,70820.0,0.979,world
0.304,141.904,0.596,-13.116,0.127,0.0548,0.0341,0.237,0.0,0.0,235990.0,0.00904,latin
0.305,96.099,0.514,-11.243,0.0791,0.197,0.0283,0.353,0.0,3.0,270000.0,0.152,electronic
0.305,118.677,0.763,-8.174,0.774,0.551,0.269,0.000131,0.0,1.0,198387.0,0.857,electronic
0.306,76.976,0.645,-7.424,0.192,0.131,0.0287,0.0669,1.0,5.0,139500.0,0.786,lofi
0.306,120.024,0.643,-18.385,0.0999,0.211,0.0504,0.909,0.0,10.0,241500.0,0.958,electronic
0.307,150.456,0.635,-16.255,0.0928,0.408,0.0446,0.904,0.0,0.0,115217.0,0.676,lofi
0.308,113.95,0.504,-14.958,0.158,0.121,0.0321,0.135,1.0,9.0,137773.0,0.868,ambient
0.308,118.915,0.366,-11.427,0.0932,0.0999,0.0382,2.23e-05,1.0,4.0,214000.0,0.247,latin
0.309,87.028,0.768,-14.508,0.148,0.176,0.0911,0.906,0.0,7.0,176552.0,0.236,lofi
0.309,92.067,0.587,-15.068,0.0993,0.494,0.0303,0.976,1.0,2.0,133956.0,0.9,arabic
0.309,131.552,0.62,-14.296,0.1,0.595,0.0414,0.0376,1.0,10.0,193229.0,0.91,world
0.309,135.783,0.655,-6.787,0.122,0.14,0.0287,0.116,0.0,11.0,225083.0,0.946,world
0.31,137.474,0.509,-10.623,0.0963,0.151,0.0313,0.229,1.0,9.0,208653.0,0.959,ambient
0.31,188.179,0.558,-10.53,0.147,0.395,0.373,0.934,0.0,5.0,138000.0,0.526,lofi
0.31,241.426,0.431,-12.847,0.104,0.508,0.137,0.893,1.0,6.0,119118.0,0.771,lofi
0.311,180.05,0.56,-8.508,0.0706,0.452,0.038,6.02e-05,1.0,9.0,161600.0,0.934,latin
0.312,103.195,0.655,-13.075,0.147,0.454,0.246,0.305,0.0,6.0,150991.0,0.54,latin
0.313,112.876,0.207,-19.806,0.127,0.0381,0.0484,0.888,1.0,7.0,234125.0,0.936,electronic
0.313,125.0,0.446,-13.04,0.189,0.076,0.0401,0.388,0.0,4.0,182779.0,0.878,world
0.313,132.899,0.273,-11.784,0.163,0.0399,0.0455,0.0922,0.0,10.0,1065133.0,0.11,rock
0.313,140.98,0.571,-15.565,0.0937,0.323,0.0398,0.948,1.0,2.0,92340.0,0.96,lofi
0.314,142.295,0.243,-13.96,0.315,0.207,0.0328,0.56,0.0,7.0,128370.0,0.658,world
0.316,80.148,0.52,-16.799,0.155,0.377,0.0331,0.928,0.0,3.0,149942.0,0.297,lofi
0.316,118.582,0.398,-7.031,0.295,0.174,0.0368,0.0,1.0,1.0,253342.0,0.805,pop
0.316,147.96,0.49,-8.089,0.0985,0.575,0.0669,0.0,1.0,11.0,196690.0,0.765,latin
0.318,77.178,0.571,-15.924,0.309,0.134,0.0322,0.59,0.0,11.0,137159.0,0.802,world
0.318,104.522,0.575,-16.729,0.0934,0.385,0.109,0.000202,1.0,0.0,254173.0,0.683,rock
0.318,137.983,0.478,-16.528,0.394,0.192,0.035,4.35e-05,1.0,1.0,281662.0,0.197,ambient
0.319,75.996,0.65,-7.9,0.118,0.404,0.0358,0.916,0.0,5.0,158092.0,0.778,lofi
0.319,91.77,0.715,-11.433,0.253,0.404,0.451,0.532,1.0,1.0,129997.0,0.73,lofi
0.319,149.998,0.675,-13.757,0.122,0.177,0.0453,0.923,1.0,5.0,118400.0,0.629,lofi
0.319,195.48,0.414,-13.505,0.349,0.377,0.0734,0.0,1.0,5.0,246811.0,0.441,latin
0.32,101.951,0.717,-13.804,0.0704,0.719,0.288,0.0,1.0,6.0,150622.0,0.574,arabic
0.32,143.995,0.807,-12.699,0.108,0.783,0.0527,0.906,1.0,8.0,135000.0,0.349,lofi
0.321,89.265,0.18,-12.766,0.531,0.04,0.029,0.243,0.0,7.0,167333.0,0.716,world
0.321,110.827,0.68,-10.944,0.125,0.416,0.0376,4.67e-06,1.0,5.0,215986.0,0.791,world
0.322,93.503,0.475,-10.687,0.11,0.387,0.0283,0.00056,1.0,7.0,206267.0,0.367,rock
0.322,147.643,0.567,-13.663,0.137,0.822,0.0895,0.151,0.0,9.0,176747.0,0.367,brazilian
0.322,148.005,0.516,-11.762,0.215,0.261,0.0292,0.00194,1.0,9.0,182888.0,0.473,ambient
0.322,173.988,0.624,-10.949,0.643,0.381,0.135,0.878,1.0,0.0,150882.0,0.397,lofi
0.323,75.989,0.672,-12.005,0.107,0.218,0.474,0.911,0.0,1.0,121751.0,0.897,lofi
0.324,95.961,0.881,-10.11,0.292,0.78,0.196,0.00516,0.0,7.0,159742.0,0.353,world
0.324,144.087,0.695,-10.746,0.373,0.207,0.03,0.236,0.0,2.0,193429.0,0.719,world
0.325,69.959,0.578,-10.521,0.103,0.229,0.0295,0.93,1.0,5.0,132214.0,0.898,lofi
0.325,82.847,0.472,-11.39,0.0998,0.151,0.0483,0.915,0.0,1.0,142410.0,0.896,lofi
0.325,125.648,0.791,-13.061,0.112,0.882,0.0634,0.839,0.0,9.0,178173.0,0.151,brazilian
0.326,139.943,0.772,-10.038,0.395,0.207,0.0409,0.847,0.0,9.0,188580.0,0.673,world
0.326,169.856,0.467,-8.425,0.18,0.521,0.0264,0.931,0.0,9.0,187716.0,0.883,world
